2.764668367346938549e-01,5.644132653061224164e-02,2.104591836734693786e-02,5.452806122448979748e-02,3.188775510204081703e-03,1.179846938775510126e-02,3.316326530612245110e-02,1.594387755102040852e-03,3.188775510204081378e-04,5.739795918367347240e-03,1.913265306122448935e-03,7.015306122448979574e-03,2.040816326530612082e-02,0.000000000000000000e+00,6.377551020408162756e-04,6.377551020408162756e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.232142857142857019e-03,3.188775510204081378e-04,3.188775510204081378e-04,3.507653061224489787e-03,1.275510204081632551e-03,2.232142857142857019e-03,1.721938775510203912e-02,3.954081632653061451e-02,6.696428571428571057e-03,9.566326530612244677e-04,3.188775510204081703e-03,3.188775510204081378e-04,1.275510204081632551e-03,3.507653061224489787e-03,3.188775510204081378e-04,0.000000000000000000e+00,3.188775510204081378e-04,0.000000000000000000e+00,6.377551020408162756e-04,4.464285714285714385e-02,5.739795918367347240e-03,2.551020408163265103e-03,5.102040816326530205e-03,0.000000000000000000e+00,3.188775510204081378e-04,4.974489795918367319e-02,9.566326530612245110e-03,3.826530612244897871e-03,5.070153061224489527e-02,1.339285714285714211e-02,3.443877551020407823e-02,2.012117346938775420e-01
2.034438775510204189e-01,4.336734693877550978e-02,1.945153061224489874e-02,3.635204081632652934e-02,5.739795918367347240e-03,1.658163265306122555e-02,5.931122448979592177e-02,9.566326530612244677e-04,0.000000000000000000e+00,3.507653061224489787e-03,4.783163265306122555e-03,7.015306122448979574e-03,4.336734693877550978e-02,1.275510204081632551e-03,0.000000000000000000e+00,6.377551020408162756e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.464285714285714038e-03,1.275510204081632551e-03,3.188775510204081378e-04,4.464285714285714038e-03,2.551020408163265103e-03,5.420918367346938722e-03,3.475765306122449022e-02,3.826530612244898044e-02,5.102040816326530205e-03,1.594387755102040852e-03,2.869897959183673620e-03,0.000000000000000000e+00,1.913265306122448935e-03,4.783163265306122555e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.566326530612244677e-04,5.293367346938775836e-02,7.334183673469388091e-03,3.507653061224489787e-03,5.739795918367347240e-03,3.188775510204081378e-04,9.566326530612244677e-04,3.985969387755101956e-02,9.885204081632653628e-03,2.869897959183673620e-03,3.156887755102040505e-02,1.211734693877550978e-02,2.774234693877550978e-02,2.506377551020408379e-01
2.391581632653061174e-01,3.380102040816326814e-02,1.434948979591836767e-02,3.443877551020407823e-02,4.464285714285714038e-03,1.052295918367346893e-02,4.528061224489796088e-02,3.188775510204081378e-04,0.000000000000000000e+00,4.145408163265306388e-03,2.551020408163265103e-03,4.783163265306122555e-03,3.507653061224489527e-02,3.188775510204081378e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.377551020408163407e-03,3.188775510204081378e-04,0.000000000000000000e+00,3.507653061224489787e-03,1.275510204081632551e-03,3.507653061224489787e-03,3.730867346938775836e-02,5.133928571428571230e-02,3.507653061224489787e-03,9.566326530612244677e-04,1.594387755102040852e-03,6.377551020408162756e-04,3.188775510204081378e-04,1.913265306122448935e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.377551020408162756e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.006377551020407823e-02,3.826530612244897871e-03,1.275510204081632551e-03,2.232142857142857019e-03,0.000000000000000000e+00,1.275510204081632551e-03,4.400510204081632681e-02,6.377551020408163407e-03,2.232142857142857019e-03,5.070153061224489527e-02,8.609693877551019559e-03,3.922193877551020252e-02,2.477678571428571508e-01
2.633928571428571508e-01,2.965561224489796088e-02,1.147959183673469448e-02,2.487244897959183659e-02,3.507653061224489787e-03,6.377551020408163407e-03,3.635204081632652934e-02,1.594387755102040852e-03,3.188775510204081378e-04,5.102040816326530205e-03,5.102040816326530205e-03,5.420918367346938722e-03,3.029336734693877445e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.377551020408162756e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.869897959183673620e-03,6.377551020408162756e-04,0.000000000000000000e+00,2.551020408163265103e-03,6.377551020408162756e-04,3.188775510204081703e-03,2.551020408163265363e-02,3.667091836734694132e-02,3.826530612244897871e-03,2.232142857142857019e-03,1.275510204081632551e-03,0.000000000000000000e+00,6.377551020408162756e-04,3.188775510204081703e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.188775510204081378e-04,6.377551020408162756e-04,0.000000000000000000e+00,6.313775510204081010e-02,4.464285714285714038e-03,2.869897959183673620e-03,3.826530612244897871e-03,0.000000000000000000e+00,1.275510204081632551e-03,6.919642857142857539e-02,7.653061224489795741e-03,5.420918367346938722e-03,7.270408163265305868e-02,1.307397959183673533e-02,5.357142857142856845e-02,1.945153061224489666e-01
2.866709183673469274e-01,5.548469387755101956e-02,1.562500000000000000e-02,4.368622448979592177e-02,1.594387755102040852e-03,8.609693877551019559e-03,3.539540816326530726e-02,3.188775510204081378e-04,0.000000000000000000e+00,4.464285714285714038e-03,2.551020408163265103e-03,6.377551020408163407e-03,2.869897959183673533e-02,6.377551020408162756e-04,0.000000000000000000e+00,6.377551020408162756e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.783163265306122555e-03,9.566326530612244677e-04,1.275510204081632551e-03,2.232142857142857019e-03,2.232142857142857019e-03,1.594387755102040852e-03,2.423469387755101956e-02,3.635204081632652934e-02,3.507653061224489787e-03,1.275510204081632551e-03,3.188775510204081703e-03,3.188775510204081378e-04,9.566326530612244677e-04,3.507653061224489787e-03,9.566326530612244677e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.188775510204081378e-04,6.377551020408162756e-04,4.464285714285714385e-02,7.971938775510204259e-03,3.826530612244897871e-03,7.015306122448979574e-03,0.000000000000000000e+00,3.188775510204081378e-04,5.676020408163265363e-02,1.020408163265306041e-02,4.464285714285714038e-03,4.241071428571428770e-02,1.434948979591836767e-02,3.411989795918367319e-02,1.948341836734693855e-01
1.926020408163265363e-01,3.667091836734694132e-02,2.487244897959183659e-02,3.571428571428571230e-02,6.696428571428571057e-03,1.721938775510203912e-02,4.878826530612245110e-02,1.913265306122448935e-03,0.000000000000000000e+00,6.377551020408163407e-03,5.102040816326530205e-03,5.739795918367347240e-03,4.623724489795918297e-02,1.275510204081632551e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.188775510204081378e-04,4.783163265306122555e-03,9.566326530612244677e-04,3.188775510204081378e-04,5.420918367346938722e-03,6.377551020408162756e-04,3.826530612244897871e-03,3.635204081632652934e-02,3.603316326530612429e-02,4.783163265306122555e-03,2.869897959183673620e-03,5.420918367346938722e-03,3.188775510204081378e-04,9.566326530612244677e-04,4.464285714285714038e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.377551020408162756e-04,3.188775510204081378e-04,4.464285714285714385e-02,6.696428571428571057e-03,5.420918367346938722e-03,5.102040816326530205e-03,0.000000000000000000e+00,9.566326530612244677e-04,5.006377551020407823e-02,8.928571428571428076e-03,3.507653061224489787e-03,3.348214285714285615e-02,1.626275510204081703e-02,3.380102040816326814e-02,2.535076530612244694e-01
2.279974489795918435e-01,3.667091836734694132e-02,1.466836734693877618e-02,3.475765306122449022e-02,5.739795918367347240e-03,7.334183673469388091e-03,5.357142857142856845e-02,2.232142857142857019e-03,0.000000000000000000e+00,3.188775510204081703e-03,3.826530612244897871e-03,4.145408163265306388e-03,3.635204081632652934e-02,0.000000000000000000e+00,3.188775510204081378e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.377551020408162756e-04,2.869897959183673620e-03,9.566326530612244677e-04,3.188775510204081378e-04,2.551020408163265103e-03,1.913265306122448935e-03,4.145408163265306388e-03,3.985969387755101956e-02,4.241071428571428770e-02,4.464285714285714038e-03,9.566326530612244677e-04,2.232142857142857019e-03,6.377551020408162756e-04,3.188775510204081378e-04,1.913265306122448935e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.188775510204081378e-04,3.188775510204081378e-04,4.655612244897959495e-02,5.420918367346938722e-03,3.507653061224489787e-03,1.913265306122448935e-03,0.000000000000000000e+00,9.566326530612244677e-04,4.623724489795918297e-02,7.334183673469388091e-03,3.507653061224489787e-03,4.783163265306122208e-02,1.179846938775510126e-02,5.580357142857143155e-02,2.315051020408163129e-01
2.541454081632653073e-01,3.029336734693877445e-02,1.084183673469387744e-02,2.838010204081632681e-02,1.913265306122448935e-03,6.377551020408163407e-03,3.220663265306122208e-02,6.377551020408162756e-04,6.377551020408162756e-04,6.058673469387754890e-03,5.102040816326530205e-03,2.232142857142857019e-03,2.678571428571428423e-02,0.000000000000000000e+00,3.188775510204081378e-04,3.188775510204081378e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.869897959183673620e-03,3.188775510204081378e-04,6.377551020408162756e-04,1.275510204081632551e-03,1.913265306122448935e-03,4.145408163265306388e-03,2.933673469387755237e-02,4.591836734693877792e-02,2.869897959183673620e-03,3.188775510204081378e-04,2.232142857142857019e-03,3.188775510204081378e-04,3.188775510204081378e-04,2.232142857142857019e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.188775510204081378e-04,6.855867346938775142e-02,5.102040816326530205e-03,4.783163265306122555e-03,3.188775510204081703e-03,0.000000000000000000e+00,1.275510204081632551e-03,8.227040816326530726e-02,7.334183673469388091e-03,3.507653061224489787e-03,6.951530612244898044e-02,1.243622448979591830e-02,5.293367346938775836e-02,1.878188775510204189e-01
2.566964285714285476e-01,4.942602040816326814e-02,1.466836734693877618e-02,5.038265306122449022e-02,3.826530612244897871e-03,8.928571428571428076e-03,4.591836734693877792e-02,2.869897959183673620e-03,0.000000000000000000e+00,2.869897959183673620e-03,4.145408163265306388e-03,5.420918367346938722e-03,2.901785714285714385e-02,3.188775510204081378e-04,0.000000000000000000e+00,9.566326530612244677e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.145408163265306388e-03,9.566326530612244677e-04,6.377551020408162756e-04,2.551020408163265103e-03,1.594387755102040852e-03,1.594387755102040852e-03,2.901785714285714385e-02,3.890306122448979748e-02,5.102040816326530205e-03,1.275510204081632551e-03,3.507653061224489787e-03,0.000000000000000000e+00,9.566326530612244677e-04,4.783163265306122555e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.188775510204081378e-04,0.000000000000000000e+00,5.389030612244898044e-02,6.696428571428571057e-03,4.145408163265306388e-03,4.783163265306122555e-03,3.188775510204081378e-04,1.275510204081632551e-03,5.293367346938775836e-02,8.290816326530612776e-03,4.464285714285714038e-03,3.922193877551020252e-02,7.971938775510204259e-03,3.188775510204081703e-02,2.133290816326530726e-01
2.082270408163265363e-01,4.815051020408163407e-02,2.040816326530612082e-02,3.890306122448979748e-02,6.058673469387754890e-03,1.434948979591836767e-02,5.899234693877550978e-02,6.377551020408162756e-04,0.000000000000000000e+00,6.696428571428571057e-03,6.696428571428571057e-03,6.058673469387754890e-03,3.858418367346938549e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.188775510204081378e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.739795918367347240e-03,6.377551020408162756e-04,3.188775510204081378e-04,4.145408163265306388e-03,1.275510204081632551e-03,3.826530612244897871e-03,3.826530612244898044e-02,3.156887755102040505e-02,3.188775510204081703e-03,2.869897959183673620e-03,5.420918367346938722e-03,3.188775510204081378e-04,6.377551020408162756e-04,2.869897959183673620e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.377551020408162756e-04,5.006377551020407823e-02,7.653061224489795741e-03,4.145408163265306388e-03,6.058673469387754890e-03,0.000000000000000000e+00,9.566326530612244677e-04,3.794642857142856845e-02,9.566326530612245110e-03,1.594387755102040852e-03,3.220663265306122208e-02,1.275510204081632681e-02,4.017857142857143155e-02,2.410714285714285754e-01
2.149234693877551117e-01,4.081632653061224164e-02,1.498724489795918297e-02,3.443877551020407823e-02,6.377551020408163407e-03,9.566326530612245110e-03,5.452806122448979748e-02,1.275510204081632551e-03,0.000000000000000000e+00,3.188775510204081703e-03,2.551020408163265103e-03,6.058673469387754890e-03,3.284438775510203912e-02,6.377551020408162756e-04,6.377551020408162756e-04,3.188775510204081378e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.739795918367347240e-03,3.188775510204081378e-04,3.188775510204081378e-04,5.739795918367347240e-03,1.275510204081632551e-03,5.102040816326530205e-03,4.081632653061224164e-02,4.081632653061224164e-02,4.464285714285714038e-03,0.000000000000000000e+00,2.869897959183673620e-03,3.188775510204081378e-04,6.377551020408162756e-04,3.507653061224489787e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.188775510204081378e-04,3.188775510204081378e-04,3.188775510204081378e-04,4.272959183673469274e-02,5.102040816326530205e-03,3.507653061224489787e-03,6.377551020408163407e-03,3.188775510204081378e-04,2.232142857142857019e-03,4.910714285714285615e-02,7.971938775510204259e-03,2.232142857142857019e-03,4.910714285714285615e-02,1.116071428571428596e-02,5.803571428571428770e-02,2.260841836734693855e-01
2.515943877551020669e-01,3.093112244897959148e-02,8.928571428571428076e-03,3.571428571428571230e-02,3.507653061224489787e-03,5.739795918367347240e-03,4.368622448979592177e-02,6.377551020408162756e-04,0.000000000000000000e+00,4.783163265306122555e-03,3.188775510204081703e-03,3.188775510204081703e-03,3.443877551020407823e-02,6.377551020408162756e-04,3.188775510204081378e-04,3.188775510204081378e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.826530612244897871e-03,3.188775510204081378e-04,6.377551020408162756e-04,3.826530612244897871e-03,2.232142857142857019e-03,4.783163265306122555e-03,2.614795918367347066e-02,3.794642857142856845e-02,3.826530612244897871e-03,1.594387755102040852e-03,4.464285714285714038e-03,3.188775510204081378e-04,1.913265306122448935e-03,1.913265306122448935e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.188775510204081378e-04,6.377551020408162756e-04,5.771683673469387571e-02,7.334183673469388091e-03,2.551020408163265103e-03,6.377551020408163407e-03,3.188775510204081378e-04,2.551020408163265103e-03,8.832908163265305868e-02,9.247448979591836593e-03,5.420918367346938722e-03,6.664540816326530726e-02,1.147959183673469448e-02,4.687500000000000000e-02,1.728316326530612290e-01
2.509566326530612290e-01,4.846938775510203912e-02,1.498724489795918297e-02,4.974489795918367319e-02,4.145408163265306388e-03,9.885204081632653628e-03,5.038265306122449022e-02,6.377551020408162756e-04,0.000000000000000000e+00,5.102040816326530205e-03,3.188775510204081703e-03,5.102040816326530205e-03,3.730867346938775836e-02,3.188775510204081378e-04,3.188775510204081378e-04,6.377551020408162756e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.420918367346938722e-03,9.566326530612244677e-04,3.188775510204081378e-04,2.551020408163265103e-03,2.551020408163265103e-03,4.464285714285714038e-03,3.252551020408163407e-02,4.336734693877550978e-02,5.420918367346938722e-03,1.275510204081632551e-03,6.058673469387754890e-03,0.000000000000000000e+00,6.377551020408162756e-04,4.783163265306122555e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.188775510204081378e-04,6.377551020408162756e-04,3.188775510204081378e-04,4.878826530612245110e-02,5.739795918367347240e-03,4.783163265306122555e-03,6.377551020408163407e-03,6.377551020408162756e-04,1.275510204081632551e-03,5.516581632653061451e-02,4.464285714285714038e-03,6.058673469387754890e-03,3.667091836734694132e-02,1.084183673469387744e-02,2.614795918367347066e-02,2.002551020408163129e-01
